corpus,chunking_method,embedding_method,query,period,rank_in_period,chunk_id,timestamp_iso,text_preview
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,6,fixed_660_dense_3213,2024-02-06,"Mr. Speaker, I rise today to honor and praise an extraordinary American, Stanford Women's Basketball Coach, aka `T Dawg', Tara VanDerveer.
On January 21, 2024, she won her 1,203rd game, setting an all-time record for the most coaching wins in the history of college basketball.
She achieved this in 4..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,7,fixed_660_dense_3284,2024-02-23,"Though we all feel that she was taken from us too soon, Robie Harris touched countless lives and she will be deeply missed by all those who knew her. ____________________
HONORING THE LIFE OF TONY VIGNAROLI; Congressional Record Vol.
170, No.
33



Date: 2024-02-23 Volume: 170, Issue: 33 Pages: E174..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,8,fixed_660_dense_3329,2024-03-06,"`What are you going to do about it?'
He posed that question not only to others but to himself.
In 2001, he was arrested for protesting human rights abuses in Sudan.
Breaking records with a 52-hour long broadcast in 2015, Joe raised hundreds of thousands of dollars for the new Smithsonian National Mu..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,9,fixed_660_dense_3483,2024-04-17,"Mr. Speaker, I ask that my colleagues in the House join me in celebrating April 19, 2024 as Education and Sharing Day, to honor the birthday of Rabbi Schneerson. ____________________
RECOGNIZING VERLA THOMAS GETTING HER FATHER A PURPLE HEART MEDAL 100 YEARS AFTER HE WAS WOUNDED IN WWI; Congressional..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,10,fixed_660_dense_3515,2024-04-26,"A public viewing was held on Wednesday April 23, 2024, at Taylor Funeral Home in Phenix City, Alabama, and a memorial service to celebrate his remarkable life was held on Thursday, April 25, 2024, at the Revelation Missionary Baptist Church in Columbus, Georgia.
The second oldest of five children, C..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,1,fixed_660_dense_3515,2024-04-26,"A public viewing was held on Wednesday April 23, 2024, at Taylor Funeral Home in Phenix City, Alabama, and a memorial service to celebrate his remarkable life was held on Thursday, April 25, 2024, at the Revelation Missionary Baptist Church in Columbus, Georgia.
The second oldest of five children, C..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,2,fixed_660_dense_3483,2024-04-17,"Mr. Speaker, I ask that my colleagues in the House join me in celebrating April 19, 2024 as Education and Sharing Day, to honor the birthday of Rabbi Schneerson. ____________________
RECOGNIZING VERLA THOMAS GETTING HER FATHER A PURPLE HEART MEDAL 100 YEARS AFTER HE WAS WOUNDED IN WWI; Congressional..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,3,fixed_660_dense_3329,2024-03-06,"`What are you going to do about it?'
He posed that question not only to others but to himself.
In 2001, he was arrested for protesting human rights abuses in Sudan.
Breaking records with a 52-hour long broadcast in 2015, Joe raised hundreds of thousands of dollars for the new Smithsonian National Mu..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,4,fixed_660_dense_3284,2024-02-23,"Though we all feel that she was taken from us too soon, Robie Harris touched countless lives and she will be deeply missed by all those who knew her. ____________________
HONORING THE LIFE OF TONY VIGNAROLI; Congressional Record Vol.
170, No.
33



Date: 2024-02-23 Volume: 170, Issue: 33 Pages: E174..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,5,fixed_660_dense_3207,2024-02-06,"He continued to work tirelessly to protect our country.
His presence was integral to the protection and preservation of democracy and every American's liberty.
Unfortunately, Paul was exposed to Agent Orange during his tours and to this day he suffers from the health complications caused from the ch..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,6,fixed_660_dense_3208,2024-02-06,"Mr. Speaker, St. Louis and I rise to honor the life and legacy of Mrs. Tonya Latrice Finley-McCaw.
Mrs. Finley-McCaw was a remarkable servant leader who touched the lives of so many people across the St. Louis community.
A passionate advocate, Mrs. Finley-McCaw fought tirelessly for the rights of fa..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,7,fixed_660_dense_3211,2024-02-06,"He was assigned to the U.S. Army Technical School in Sioux Falls SD, where he trained to become a Radioman and Mechanic.
He progressed to Yuma, AZ as a Gunnery School trainee, and learned to operate the B-25/Mitchell Aircraft.
After vigorous training, he was deployed to the Southwest Pacific region ..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,8,fixed_660_dense_3213,2024-02-06,"Mr. Speaker, I rise today to honor and praise an extraordinary American, Stanford Women's Basketball Coach, aka `T Dawg', Tara VanDerveer.
On January 21, 2024, she won her 1,203rd game, setting an all-time record for the most coaching wins in the history of college basketball.
She achieved this in 4..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,9,fixed_660_dense_3202,2024-02-05,"HOMETOWN HERO--MARK ""HAWKEYE"" LOUIS; Congressional Record Vol.
170, No.
20



Date: 2024-02-05 Volume: 170, Issue: 20 Pages: E112 - E112 ================================================================================ [Extensions of Remarks] From the Congressional Record Online through the Governmen..."
US,fixed_660,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,10,fixed_660_dense_3201,2024-01-02,"RECOGNIZING MR.
GLENN E. DENTON, JR.;
Congressional Record Vol.
169, No.
214



Date: 2024-01-02 Volume: 169, Issue: 214 Pages: E1265 - E1265 ================================================================================ [Extensions of Remarks] From the Congressional Record Online through the Gove..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,1,fixed_660_dense_2641,2023-07-06,"Upon being offered the job, Mr. Weinzapfel moved to Muenster to assist with the necessary paperwork to secure a charter and future operations.
The original 21 stockholders in the bank successfully raised $19,250.00 in total capital to obtain the State Charter and on Friday, June 29, 1923, the State ..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,2,fixed_660_dense_2647,2023-07-10,"Although we are sad to see him go, we know that Kevin will excel in his new role, and I wish him the very best in all his future endeavors. ____________________
RECOGNIZING THE 2022-2023 MID VALLEY HIGH SCHOOL GIRLS SOFTBALL TEAM'S STATE CHAMPIONSHIP; Congressional Record Vol.
169, No.
117



Date: ..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,3,fixed_660_dense_2649,2023-07-11,"COMMEMORATING THE LIFE OF COMMANDER ALLAN RANDOLPH TOPP, UNITED STATES NAVY, RETIRED; Congressional Record Vol.
169, No.
118



Date: 2023-07-11 Volume: 169, Issue: 118 Pages: E657 - E658 ================================================================================ [Extensions of Remarks] [Pages ..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,4,fixed_660_dense_2658,2023-07-12,"Jewish merchants in Philadelphia and Newport, signed similar agreements.
Others, most famously Haym Salomon, joined the Sons of Liberty.
Gershom Mendes Seixas, the spiritual

leader of New York's Shearith Israel--the first synagogue in what became the United States--actively supported Independence.
..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,5,fixed_660_dense_2663,2023-07-12,"Over the course of Mr. Gallagher's Chancellorship, he enhanced the University of Pittsburgh's reputation as an economic engine for Pennsylvania.
One out of every 32 Pennsylvania workers earns their degree from Pitt, resulting in $5.2 billion in economic impact during his time.
He has also positioned..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,6,fixed_660_dense_2685,2023-07-17,"In his last post, Col.
Brown also provided support to the 7-state region as a board member for the 2022 Service Academy.
He supports all local leaders of Nevada by providing them with information regarding the Army Reserve and the economic impact to states and cities.
He has also supported the Army ..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,7,fixed_660_dense_2960,2023-10-13,"During this time, Colonel Volk held various staff and command positions, both in the United States and Germany, gaining expertise and honing his leadership skills.
While serving as the Chief of the Strategic Leadership Division in the Army Strategy, Plans and Policy Directorate (G3) at the Pentagon,..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,8,fixed_660_dense_3036,2023-11-01,"Moreover, Mr. Chastain has excelled in establishing stakeholder partnerships and currently serves as an Executive Steering Committee Member of the North Carolina Joint Terrorist Task Force (JTTF).
His contributions to this task force are crucial to our state's security efforts.
Mr. Chastain's outsta..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,9,fixed_660_dense_3071,2023-11-09,"Mr. Speaker, today, I introduce the Service Academies District of Columbia Equality Act, which would give the District of Columbia the same number of appointments and nominations to the U.S. service academies as states.
Currently, each Member of the House and each senator is allocated five appointme..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,10,fixed_660_dense_3097,2023-11-21,"The regular collection of information on federal advertising contracts with SDBs and businesses owned by women and minorities is essential to bridging the gap between what current statistics show and a more inclusive advertising landscape.
This bill would help achieve this goal while also promoting ..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,1,fixed_660_dense_3526,2024-04-29,"A native of Dallas, Mr. Brown attended East Texas State University in Commerce, Texas.
After graduation, he began his lengthy career with the Coca-Cola Bottling Company.
In 1986, Mr. Brown moved to Sherman with his family to become Cola-Cola's Sales Center Manager, a position he held for over 24 yea..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,2,fixed_660_dense_3323,2024-03-05,"And often recalling his parents' teachings of hard work and making a difference, Mr. Bowers was always aware of his higher calling as a spiritual leader.
He was the Vice Moderator of the Mount Pilgrim Association for six years and is currently a member of the Progressive M & E Baptist State Conventi..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,3,fixed_660_dense_3097,2023-11-21,"The regular collection of information on federal advertising contracts with SDBs and businesses owned by women and minorities is essential to bridging the gap between what current statistics show and a more inclusive advertising landscape.
This bill would help achieve this goal while also promoting ..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,4,fixed_660_dense_3071,2023-11-09,"Mr. Speaker, today, I introduce the Service Academies District of Columbia Equality Act, which would give the District of Columbia the same number of appointments and nominations to the U.S. service academies as states.
Currently, each Member of the House and each senator is allocated five appointme..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,5,fixed_660_dense_3036,2023-11-01,"Moreover, Mr. Chastain has excelled in establishing stakeholder partnerships and currently serves as an Executive Steering Committee Member of the North Carolina Joint Terrorist Task Force (JTTF).
His contributions to this task force are crucial to our state's security efforts.
Mr. Chastain's outsta..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,6,fixed_660_dense_2960,2023-10-13,"During this time, Colonel Volk held various staff and command positions, both in the United States and Germany, gaining expertise and honing his leadership skills.
While serving as the Chief of the Strategic Leadership Division in the Army Strategy, Plans and Policy Directorate (G3) at the Pentagon,..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,7,fixed_660_dense_2943,2023-10-11,"Since the beginning of 2022, Ms. Hanif has organized monthly youth-led community clean-ups to expose our youth to community service and to develop community pride, attracting over 350 participants.
Ms. Hanif is currently the Vallejo leader of All Children Thrive California initiative, a community-le..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,8,fixed_660_dense_2931,2023-10-06,"On the state and national level, Penny is a past president of the Virginia Association of Counties, vice-chair of the National Association of Counties' Energy, Environment, and Land Use Committee, and past president of the National Association of Regional Councils.
She was first appointed by Governo..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,9,fixed_660_dense_2891,2023-09-22,"Today, I am proud to honor some of the women who through their hard work and tireless dedication have brought great inspiration to many throughout the world.
As a United States Representative, it is both my sacred and constitutional obligation to remain steadfast in my commitment to the defense of r..."
US,fixed_660,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,10,fixed_660_dense_2881,2023-09-21,"As the 68th president of the CTA, she is only the third woman to hold the position.
In her over 3 decades of involvement in the industry, President Ades has seen enormous progress in her industry.
As she leads the organization, I know she will continue to grow CTA's membership and successfully guide..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,1,fixed_660_dense_2658,2023-07-12,"Jewish merchants in Philadelphia and Newport, signed similar agreements.
Others, most famously Haym Salomon, joined the Sons of Liberty.
Gershom Mendes Seixas, the spiritual

leader of New York's Shearith Israel--the first synagogue in what became the United States--actively supported Independence.
..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,2,fixed_660_dense_2660,2023-07-12,"Here, he was able to develop medical assets which provided care to injured soldiers within the theater, therefore improving battlefield care.
Throughout his many positions, he was able to demonstrate empathy towards warriors, aiding many in their return to good health.
Colonel Gross served the count..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,3,fixed_660_dense_2663,2023-07-12,"Over the course of Mr. Gallagher's Chancellorship, he enhanced the University of Pittsburgh's reputation as an economic engine for Pennsylvania.
One out of every 32 Pennsylvania workers earns their degree from Pitt, resulting in $5.2 billion in economic impact during his time.
He has also positioned..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,4,fixed_660_dense_2665,2023-07-12,"Eighth-grade algebra is the policy in high-performing foreign countries whose inhabitants will compete with America's children in the future--and that eighth-grade goal was expressly part of the 1999 and 2006 California math frameworks.
This current framework recommends ninth grade as when almost al..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,5,fixed_660_dense_2666,2023-07-12,"Then they should learn to use mathematics to transform the world--a rather inappropriate task for math class.
Conclusion There are close to

6 million students in California.
What is done in California public schools influences practices in the rest of the country.
Parents and taxpayers want math to..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,6,fixed_660_dense_2672,2023-07-13,"Deputy Durm was well liked and respected by all who had the privilege of knowing him.
Described by his colleagues and friends as genuine, courteous, and sincere, Deputy Durm always had a smile and joke to brighten someone's day.
A shining example of what it means to serve and protect, Deputy Durm wo..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,7,fixed_660_dense_2685,2023-07-17,"In his last post, Col.
Brown also provided support to the 7-state region as a board member for the 2022 Service Academy.
He supports all local leaders of Nevada by providing them with information regarding the Army Reserve and the economic impact to states and cities.
He has also supported the Army ..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,8,fixed_660_dense_2703,2023-07-19,"Currently, it is home to over 40,000 people and is the largest municipality in Westmoreland County.
While Hempfield Township is an important hub for business and industry, the township never forgot its rich agricultural heritage.
Hailing from southeastern Pennsylvania, its early settlers were largel..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,9,fixed_660_dense_3012,2023-10-25,"Your very timely visit with us so shortly after the October 7 terrorist Hamas vicious attacks on Israel's innocent civilians near the Gaza border is deeply appreciated along with ordering the lowering of the flag throughout the Commonwealth.
We turn to our shared one God of life's blessings who alwa..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,10,fixed_660_dense_3097,2023-11-21,"The regular collection of information on federal advertising contracts with SDBs and businesses owned by women and minorities is essential to bridging the gap between what current statistics show and a more inclusive advertising landscape.
This bill would help achieve this goal while also promoting ..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,LATE,1,fixed_660_dense_3097,2023-11-21,"The regular collection of information on federal advertising contracts with SDBs and businesses owned by women and minorities is essential to bridging the gap between what current statistics show and a more inclusive advertising landscape.
This bill would help achieve this goal while also promoting ..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,LATE,2,fixed_660_dense_3012,2023-10-25,"Your very timely visit with us so shortly after the October 7 terrorist Hamas vicious attacks on Israel's innocent civilians near the Gaza border is deeply appreciated along with ordering the lowering of the flag throughout the Commonwealth.
We turn to our shared one God of life's blessings who alwa..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,LATE,3,fixed_660_dense_2957,2023-10-13,"Since taking the position, Ruthie has helped increase the funding for the East Bay Center from $3.2M to $4.2M and in doing so has helped raise wages for the Center's staff.
Ruthie is also leading the Center's Strategic Plan, requiring organizational and cultural changes to the operation, doing so wh..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,LATE,4,fixed_660_dense_2960,2023-10-13,"During this time, Colonel Volk held various staff and command positions, both in the United States and Germany, gaining expertise and honing his leadership skills.
While serving as the Chief of the Strategic Leadership Division in the Army Strategy, Plans and Policy Directorate (G3) at the Pentagon,..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,LATE,5,fixed_660_dense_2951,2023-10-12,"It is crucial we continue to stand with Turkiye as it is attacked by terrorists, just as we defeat the barbarian terrorists of Gaza.
MP Alec Shelbrooke of Britain presented a Resolution Strengthening Stability and Security to the Black Sea Region following Russia's invasion, emphasizing grain delive..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,LATE,6,fixed_660_dense_2953,2023-10-12,"Mr. Speaker Pro Tempore, I am proud to recognize and congratulate Mayor Joseph Thallemer, who is completing his tenure of dedicated service to Warsaw.
Indiana at the end of this year.
Currently serving in his third term as Mayor.
Joe Thallemer has long advocated solutions that make Warsaw a better p..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,LATE,7,fixed_660_dense_2943,2023-10-11,"Since the beginning of 2022, Ms. Hanif has organized monthly youth-led community clean-ups to expose our youth to community service and to develop community pride, attracting over 350 participants.
Ms. Hanif is currently the Vallejo leader of All Children Thrive California initiative, a community-le..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,LATE,8,fixed_660_dense_2946,2023-10-11,"Tiffany's firm belief in doing what was right was exemplified in frequent spirited debates with her siblings.
Her devotion to the Church placed morals at the forefront of her person.
Baptized at a young age at the first Shiloh Missionary Baptist Church, Tiffany, along with her mother and siblings, l..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,LATE,9,fixed_660_dense_2905,2023-09-28,"90--notwithstanding my strong opposition and encouragement to vote down the underlying bill. ____________________
HASC HEARING ON EXAMINING IRREGULARITY IN THE STRATEGIC BASING PROCESS FOR U.S. SPACE COMMAND; Congressional Record Vol.
169, No.
158



Date: 2023-09-28 Volume: 169, Issue: 158 Pages: E..."
US,fixed_660,dense_e5_base,What is the current official position regarding Hamas/Gaza?,LATE,10,fixed_660_dense_2881,2023-09-21,"As the 68th president of the CTA, she is only the third woman to hold the position.
In her over 3 decades of involvement in the industry, President Ades has seen enormous progress in her industry.
As she leads the organization, I know she will continue to grow CTA's membership and successfully guide..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,EARLY,1,fixed_660_dense_2647,2023-07-10,"Although we are sad to see him go, we know that Kevin will excel in his new role, and I wish him the very best in all his future endeavors. ____________________
RECOGNIZING THE 2022-2023 MID VALLEY HIGH SCHOOL GIRLS SOFTBALL TEAM'S STATE CHAMPIONSHIP; Congressional Record Vol.
169, No.
117



Date: ..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,EARLY,2,fixed_660_dense_2649,2023-07-11,"COMMEMORATING THE LIFE OF COMMANDER ALLAN RANDOLPH TOPP, UNITED STATES NAVY, RETIRED; Congressional Record Vol.
169, No.
118



Date: 2023-07-11 Volume: 169, Issue: 118 Pages: E657 - E658 ================================================================================ [Extensions of Remarks] [Pages ..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,EARLY,3,fixed_660_dense_2658,2023-07-12,"Jewish merchants in Philadelphia and Newport, signed similar agreements.
Others, most famously Haym Salomon, joined the Sons of Liberty.
Gershom Mendes Seixas, the spiritual

leader of New York's Shearith Israel--the first synagogue in what became the United States--actively supported Independence.
..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,EARLY,4,fixed_660_dense_2670,2023-07-13,"I am proud that Dr. Mund was elected as the 2022-2023 president of this prestigious healthcare organization.
Certified Registered Nurse Anesthetists (CRNAs) are advanced practice registered nurses who administer more than 50 million anesthetics to patients each year.
They work in every setting in wh..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,EARLY,5,fixed_660_dense_2685,2023-07-17,"In his last post, Col.
Brown also provided support to the 7-state region as a board member for the 2022 Service Academy.
He supports all local leaders of Nevada by providing them with information regarding the Army Reserve and the economic impact to states and cities.
He has also supported the Army ..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,EARLY,6,fixed_660_dense_2706,2023-07-20,"She worked there until she was old enough to serve in women's branch of the United States Naval Reserve.
In 1944, the recruitment age for all female volunteers was 20 years old.
That same year, Frances turned 20--and shortly thereafter, she enlisted to serve as a naval nurse in Brooklyn, New York.
M..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,EARLY,7,fixed_660_dense_2708,2023-07-20,"125



Date: 2023-07-20 Volume: 169, Issue: 125 Pages: E701 - E701 ================================================================================ [Extensions of Remarks] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] OPPOSITION TO LEADED AVIATION FUEL..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,EARLY,8,fixed_660_dense_2859,2023-09-18,"384, H.R. 589, MAHSA Act; and Yes on Roll Call No.
385, H. Res.
492, Condemning the Government of Iran's state-sponsored persecution of the Baha'i minority its continued violatio of the International Covenants on Human Rights.
On September 14, 2023, my vote was recorded as YES on Roll Call No.
391 f..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,EARLY,9,fixed_660_dense_3054,2023-11-06,"Mr. Speaker, I rise in recognition of the life and legacy of Norman G. Sanborn, a World War II veteran and active volunteer who was a friend to many in New Hampshire.
A native Granite Stater, Norman lived a life of service from his time in uniform through the last several decades as an advocate for ..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,EARLY,10,fixed_660_dense_3122,2023-12-01,"Mr. Speaker, I rise today to recognize the contributions of Commander Christian Woodside, United States Navy, during his service as a legislative fellow in my Washington, D.C. office this year.
Throughout 2023, Christian has played a critical role in supporting my work on the House Armed Services Co..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,LATE,1,fixed_660_dense_3122,2023-12-01,"Mr. Speaker, I rise today to recognize the contributions of Commander Christian Woodside, United States Navy, during his service as a legislative fellow in my Washington, D.C. office this year.
Throughout 2023, Christian has played a critical role in supporting my work on the House Armed Services Co..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,LATE,2,fixed_660_dense_3054,2023-11-06,"Mr. Speaker, I rise in recognition of the life and legacy of Norman G. Sanborn, a World War II veteran and active volunteer who was a friend to many in New Hampshire.
A native Granite Stater, Norman lived a life of service from his time in uniform through the last several decades as an advocate for ..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,LATE,3,fixed_660_dense_2859,2023-09-18,"384, H.R. 589, MAHSA Act; and Yes on Roll Call No.
385, H. Res.
492, Condemning the Government of Iran's state-sponsored persecution of the Baha'i minority its continued violatio of the International Covenants on Human Rights.
On September 14, 2023, my vote was recorded as YES on Roll Call No.
391 f..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,LATE,4,fixed_660_dense_2706,2023-07-20,"She worked there until she was old enough to serve in women's branch of the United States Naval Reserve.
In 1944, the recruitment age for all female volunteers was 20 years old.
That same year, Frances turned 20--and shortly thereafter, she enlisted to serve as a naval nurse in Brooklyn, New York.
M..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,LATE,5,fixed_660_dense_2708,2023-07-20,"125



Date: 2023-07-20 Volume: 169, Issue: 125 Pages: E701 - E701 ================================================================================ [Extensions of Remarks] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] OPPOSITION TO LEADED AVIATION FUEL..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,LATE,6,fixed_660_dense_2685,2023-07-17,"In his last post, Col.
Brown also provided support to the 7-state region as a board member for the 2022 Service Academy.
He supports all local leaders of Nevada by providing them with information regarding the Army Reserve and the economic impact to states and cities.
He has also supported the Army ..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,LATE,7,fixed_660_dense_2670,2023-07-13,"I am proud that Dr. Mund was elected as the 2022-2023 president of this prestigious healthcare organization.
Certified Registered Nurse Anesthetists (CRNAs) are advanced practice registered nurses who administer more than 50 million anesthetics to patients each year.
They work in every setting in wh..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,LATE,8,fixed_660_dense_2658,2023-07-12,"Jewish merchants in Philadelphia and Newport, signed similar agreements.
Others, most famously Haym Salomon, joined the Sons of Liberty.
Gershom Mendes Seixas, the spiritual

leader of New York's Shearith Israel--the first synagogue in what became the United States--actively supported Independence.
..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,LATE,9,fixed_660_dense_2649,2023-07-11,"COMMEMORATING THE LIFE OF COMMANDER ALLAN RANDOLPH TOPP, UNITED STATES NAVY, RETIRED; Congressional Record Vol.
169, No.
118



Date: 2023-07-11 Volume: 169, Issue: 118 Pages: E657 - E658 ================================================================================ [Extensions of Remarks] [Pages ..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of the State of Israel?,LATE,10,fixed_660_dense_2647,2023-07-10,"Although we are sad to see him go, we know that Kevin will excel in his new role, and I wish him the very best in all his future endeavors. ____________________
RECOGNIZING THE 2022-2023 MID VALLEY HIGH SCHOOL GIRLS SOFTBALL TEAM'S STATE CHAMPIONSHIP; Congressional Record Vol.
169, No.
117



Date: ..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,EARLY,1,fixed_660_dense_2670,2023-07-13,"I am proud that Dr. Mund was elected as the 2022-2023 president of this prestigious healthcare organization.
Certified Registered Nurse Anesthetists (CRNAs) are advanced practice registered nurses who administer more than 50 million anesthetics to patients each year.
They work in every setting in wh..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,EARLY,2,fixed_660_dense_2708,2023-07-20,"125



Date: 2023-07-20 Volume: 169, Issue: 125 Pages: E701 - E701 ================================================================================ [Extensions of Remarks] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] OPPOSITION TO LEADED AVIATION FUEL..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,EARLY,3,fixed_660_dense_2709,2023-07-20,"He also brought a new complex to the city to house its administrative offices, the police headquarters, community center, and the Children's Park.
One of his greatest achievements was the establishment of Niceville's first public library.
This led him to champion the first-ever cooperative effort in..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,EARLY,4,fixed_660_dense_2759,2023-08-08,"May we all be even half as successful as Dr. Jackson was at leaving the world a better place than we found it. ____________________
HONORING THE LIFE AND SERVICE OF WILLIAM DILDAY; Congressional Record Vol.
169, No.
134



Date: 2023-08-08 Volume: 169, Issue: 134 Pages: E762 - E762 =================..."
US,fixed_660,dense_e5_base,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,EARLY,5,fixed_660_dense_2778,2023-08-15,"His most important role was as the chief organizer of the historic March on Washington, the largest demonstration ever organized at the time, in which a quarter of a million people turned out to demand civil rights for African Americans.
In the years after the civil rights movement, Rustin, a gay ma..."
