corpus,chunking_method,embedding_method,query,period,rank_in_period,chunk_id,timestamp_iso,text_preview
UK,hierarchical,bm25,What is the current official position regarding Iran?,EARLY,6,hierarchical_bm25_667,2023-09-05,"I welcome the hon.
Gentleman to his position.
His constituency predecessor served as a Minister in the Treasury—whatever greatness the hon.
Gentleman goes on to, I am sure he will not sully himself with that role.
When it comes to inflation, we have a high level of imported food, like Germany; a hig..."
UK,hierarchical,bm25,What is the current official position regarding Iran?,EARLY,7,hierarchical_bm25_1011,2023-09-18,"I thank my right hon.
Friend for his question.
It is sometimes difficult to know what the Leader of the Opposition supports or does not support.
We have had a three-way flip-flop in just the last few days.
It is interesting that  the hon.
Member for Sheffield, Heeley (Louise Haigh) , from the Opposi..."
UK,hierarchical,bm25,What is the current official position regarding Iran?,EARLY,8,hierarchical_bm25_2323,2023-12-12,"The Prime Minister has come up with a plan.
He is committed to it.
We have had assurances from the Dispatch Box that all steps will be taken to stay within international law.
What is the official Opposition’s plan?
The hon.
Gentleman hopes that his Prime Minister has a plan, but no Back Bencher on e..."
UK,hierarchical,bm25,What is the current official position regarding Iran?,EARLY,9,hierarchical_bm25_2877,2024-01-18,"What recent assessment he has made of the prevalence of the use of personal smartphones for conducting Government business by Ministers and officials.
The Cabinet Office does not hold data centrally regarding personal smartphone use.
We are committed to ensuring that Government business is conducted..."
UK,hierarchical,bm25,What is the current official position regarding Iran?,EARLY,10,hierarchical_bm25_3137,2024-01-29,"Yes, I can confirm that there was no severance payment.
I do not think it is fair to say that we do not think the arm’s length model works.
Clearly, we have the right to terminate the chair’s position, which is what we have done.; that is part of the current governance process.
Of course, individual..."
UK,hierarchical,bm25,What is the current official position regarding Iran?,LATE,1,hierarchical_bm25_10798,2025-04-24,"The Minister’s confirmation that the coalition of the willing will not permit the concession of any Ukrainian sovereign territory to Russia is most welcome, but I am not sure that I understand how that squares with Mr Trump’s current negotiating position, which seems to be based entirely on that.
So..."
UK,hierarchical,bm25,What is the current official position regarding Iran?,LATE,2,hierarchical_bm25_10675,2025-04-22,"What steps her Department is taking to help reduce levels of reoffending by people on probation.
I take this opportunity to recognise the excellent work that our probation staff do day in, day out.
Probation is an indispensable part of the criminal justice system, but the service currently faces sig..."
UK,hierarchical,bm25,What is the current official position regarding Iran?,LATE,3,hierarchical_bm25_10688,2025-04-22,"Key agents of reform in our prisons are prison officers.
Unlocked Graduates is an amazing scheme that supports the production of prison officers with new innovations, but it has had the rug pulled from underneath its feet, beyond its current cohort.
There are mixed accounts of what has happened from..."
UK,hierarchical,bm25,What is the current official position regarding Iran?,LATE,4,hierarchical_bm25_10440,2025-04-01,"I have to say that I am none the wiser about what exactly has happened.
If we are to ensure that this will not happen again—that these deadlines will be met—we need to know how we got into this position.
It may well be the fault of the previous Government.
Will this Government commit to a full revie..."
UK,hierarchical,bm25,What is the current official position regarding Iran?,LATE,5,hierarchical_bm25_10195,2025-03-24,"With GCHQ, the UK’s cyber-operations are genuinely world-leading.
What assurance can the Minister give the House that we will continue to support Ukraine with our cyber-security?
We have made it very clear that we will continue supporting Ukraine, not only to put it in the best possible position on ..."
UK,hierarchical,bm25,What is the current official position regarding Iran?,LATE,6,hierarchical_bm25_10216,2025-03-24,"What has happened is clearly a rare occurrence, but it raises a number of significant questions about the security and management of our critical national infrastructure.
While I am pleased to hear that no foul play is currently suspected, the event has revealed vulnerabilities in our national secur..."
UK,hierarchical,bm25,What is the current official position regarding Iran?,LATE,7,hierarchical_bm25_10107,2025-03-19,"I thank the hon.
Gentleman for giving way.
Southern Area hospice, which is located just outside my constituency, has to raise £3.6 million per year, or £300,000 per month.
It is not Government funded, as has been mentioned, so what reassurance can the Minister give to those currently using Southern ..."
UK,hierarchical,bm25,What is the current official position regarding Iran?,LATE,8,hierarchical_bm25_9999,2025-03-17,"We are in the bizarre position where the body that advises judges on how to judge may decide to go to court for a ruling on whether Ministers have the power to tell judges what to do.
What preparation has the Minister’s Department made for that possibility?
I am afraid that I am becoming a bit repet..."
UK,hierarchical,bm25,What is the current official position regarding Iran?,LATE,9,hierarchical_bm25_10001,2025-03-17,"The Minister complains about having to explain the Government’s position, but why can he not just explain to us why the Secretary of State has not fixed this issue yet?
It seems that there has been a meeting, but she has not even written a letter in the last three weeks explaining what she wants to ..."
UK,hierarchical,bm25,What is the current official position regarding Iran?,LATE,10,hierarchical_bm25_10005,2025-03-17,"The overriding priority was, of course, Ukraine.
Last week in Jeddah, the United States and Ukraine reached a common position.
A ceasefire offer is now on the table, and American weapons and intelligence are flowing once again.
This demonstrated what this House has always known to be true: under Pre..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,EARLY,1,hierarchical_bm25_8044,2025-01-06,"In Shipley constituency, there are over 3,000 veterans.
I have enjoyed meeting local veterans recently, and I invite my hon.
Friend to join me in thanking them for their service.
However, with the number of homeless veteran households in England reaching 2,270 in the year 2023-24, will the Minister ..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,EARLY,2,hierarchical_bm25_9792,2025-03-07,"I thank my hon.
Friend for that important question.
Most countries landed on the age of 13 as a result of a protracted negotiation in the US Senate about data and online safety many years ago.
That policy was not based on evidence; it was based on the compromise of a committee in another country.
We..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,EARLY,3,hierarchical_bm25_10459,2025-04-02,"The triple lock was a Conservative policy—[Interruption.]
Order.
Rather than the Prime Minister congratulating himself on what we did, why don’t we talk about what he is doing?
From Sunday, Labour’s job tax will mean that many British businesses face a terrible choice: cut wages, put up prices or sa..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,EARLY,4,hierarchical_bm25_10792,2025-04-24,"I thank the Minister for that answer.
I know from my time as a councillor outside this place that under the last Government, policy was made in Westminster, with very little thought given to how it could hit frontline services more locally.
However, examples such as test and trace during the pandemi..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,EARLY,5,hierarchical_bm25_11625,2025-06-04,"I thank my hon.
Friend for raising this issue.
At a time of global conflict, it is staggering that the SNP policy is to block an £11 million investment for a new national welding centre on the Clyde.
I was there earlier this week and saw the huge potential for apprenticeships, for job opportunities,..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,EARLY,6,hierarchical_bm25_11962,2025-06-17,"I thank the Secretary of State for his earlier reply.
In Scotland, there are more quangos than MSPs.
After four years and £30 million of taxpayers’ cash down the drain, the SNP has scrapped its plans for  a national care service—its flagship policy—which was seen as a significant setback for Scottis..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,EARLY,7,hierarchical_bm25_12432,2025-07-03,"I thank my hon.
Friend for asking two really important questions.
I congratulate the Rev. Canon Jenny Gray on her retirement.
Her exemplary service to the community was recognised by the diocese in 2023, when she was made an honorary canon of the cathedral."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,EARLY,8,hierarchical_bm25_13028,2025-09-01,"Thanks to our Conservative winter fuel payments campaign, thousands of pensioners have signed up to pension credit, and millions more pensioners will receive winter fuel allowance, now that the Labour party has admitted that its policy on winter fuel payments was wrong.
However, the Social Security ..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,EARLY,9,hierarchical_bm25_13531,2025-10-15,"I thank the shadow Minister for his questions.
He asked about first awareness of what was happening with Jhoots.
He will be aware that it entered the market through the purchase of a number of Lloyds pharmacies that were no longer a going concern in 2023, so the question about due diligence on Jhoot..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,EARLY,10,hierarchical_bm25_13593,2025-10-16,"I thank the Minister for his responses so far on this important matter.
I want to draw his attention to sub-paragraph d) of paragraph 21 of the deputy National Security Adviser’s initial witness statement, in which he references Newport wafer fab, as it was called in 2023.
Does the Minister share my..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,LATE,1,hierarchical_bm25_13593,2025-10-16,"I thank the Minister for his responses so far on this important matter.
I want to draw his attention to sub-paragraph d) of paragraph 21 of the deputy National Security Adviser’s initial witness statement, in which he references Newport wafer fab, as it was called in 2023.
Does the Minister share my..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,LATE,2,hierarchical_bm25_13531,2025-10-15,"I thank the shadow Minister for his questions.
He asked about first awareness of what was happening with Jhoots.
He will be aware that it entered the market through the purchase of a number of Lloyds pharmacies that were no longer a going concern in 2023, so the question about due diligence on Jhoot..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,LATE,3,hierarchical_bm25_13028,2025-09-01,"Thanks to our Conservative winter fuel payments campaign, thousands of pensioners have signed up to pension credit, and millions more pensioners will receive winter fuel allowance, now that the Labour party has admitted that its policy on winter fuel payments was wrong.
However, the Social Security ..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,LATE,4,hierarchical_bm25_12432,2025-07-03,"I thank my hon.
Friend for asking two really important questions.
I congratulate the Rev. Canon Jenny Gray on her retirement.
Her exemplary service to the community was recognised by the diocese in 2023, when she was made an honorary canon of the cathedral."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,LATE,5,hierarchical_bm25_11962,2025-06-17,"I thank the Secretary of State for his earlier reply.
In Scotland, there are more quangos than MSPs.
After four years and £30 million of taxpayers’ cash down the drain, the SNP has scrapped its plans for  a national care service—its flagship policy—which was seen as a significant setback for Scottis..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,LATE,6,hierarchical_bm25_11625,2025-06-04,"I thank my hon.
Friend for raising this issue.
At a time of global conflict, it is staggering that the SNP policy is to block an £11 million investment for a new national welding centre on the Clyde.
I was there earlier this week and saw the huge potential for apprenticeships, for job opportunities,..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,LATE,7,hierarchical_bm25_10792,2025-04-24,"I thank the Minister for that answer.
I know from my time as a councillor outside this place that under the last Government, policy was made in Westminster, with very little thought given to how it could hit frontline services more locally.
However, examples such as test and trace during the pandemi..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,LATE,8,hierarchical_bm25_10459,2025-04-02,"The triple lock was a Conservative policy—[Interruption.]
Order.
Rather than the Prime Minister congratulating himself on what we did, why don’t we talk about what he is doing?
From Sunday, Labour’s job tax will mean that many British businesses face a terrible choice: cut wages, put up prices or sa..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,LATE,9,hierarchical_bm25_9792,2025-03-07,"I thank my hon.
Friend for that important question.
Most countries landed on the age of 13 as a result of a protracted negotiation in the US Senate about data and online safety many years ago.
That policy was not based on evidence; it was based on the compromise of a committee in another country.
We..."
UK,hierarchical,bm25,Was immigration policy stricter in 2025 than in 2023?,LATE,10,hierarchical_bm25_8044,2025-01-06,"In Shipley constituency, there are over 3,000 veterans.
I have enjoyed meeting local veterans recently, and I invite my hon.
Friend to join me in thanking them for their service.
However, with the number of homeless veteran households in England reaching 2,270 in the year 2023-24, will the Minister ..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,1,hierarchical_bm25_551,2023-07-19,"A few weeks ago I met Travis Frain, a founder member of Survivors Against Terror, who explained how his life had been changed forever by the Westminster bridge terrorist attack and how he did not get the support he needed in the aftermath.
This week, a survey of 130 survivors of 11 major terrorist i..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,2,hierarchical_bm25_905,2023-09-13,"The Prime Minister has rightly said that democracies such as the UK, not authoritarian regimes, should lead the fight on global challenges such as development and climate change.
Given that the links between failed regimes, climate change and the number of asylum seekers are growing, will my right h..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,3,hierarchical_bm25_1033,2023-09-19,"According to the Climate Change Committee, “the private sector…is being held back…by weak policy signals, uncertainty, and barriers to investment,” and perhaps we would not need to be so reliant on China if those issues were addressed.
Just last month, UK investors representing £1.5 trillion in asse..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,4,hierarchical_bm25_1202,2023-10-19,"I listened carefully to the Minister’s response, and I noted that she did not mention the National Infrastructure Council’s report, commissioned by the Government a year ago, which stated that an extra 190,000 homes were at risk of flooding—not because of climate change, but because of the Governmen..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,5,hierarchical_bm25_1746,2023-11-20,"The Minister has said a lot about inputs, but what is important, in the end, is outputs and the changes that are made.
Will the Minister say which indicators have shown a reduction in inequality between the south-east and the north since this funding began, and in particular whether the productivity..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,6,hierarchical_bm25_1798,2023-11-21,"The Minister is right to recognise that the major obstacle to eliminating extreme poverty is the growing challenge of climate change and debt, but the key is how to resolve it.
The multilateral system is strained—much of the world’s debt is owed to private creditors, and over recent decades China’s ..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,7,hierarchical_bm25_2043,2023-11-29,"The Secretary of State has correctly identified that there are some who want to use immigration policy to enforce a hard border between England and Scotland as part of their aim to break up the Union.
Does he agree, and in his assessment did he identify, that we need to ensure that immigration polic..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,8,hierarchical_bm25_2049,2023-11-30,"I am excited by the prospect of the deal with the Gulf Cooperation Council, with which the Secretary of State is very much engaged, and I am looking forward to being re-engaged with it.
It is a huge opportunity for us, as the latest figures show that total trade between the UK and the Gulf is worth ..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,9,hierarchical_bm25_2480,2023-12-18,"Jimmy Lai is and has always been a full British citizen and he has never held a Chinese passport, and therefore he should have been publicly recognised by the Government some time ago.
However, I welcome the change in rhetoric by the Foreign Secretary, who said today that “Jimmy Lai is a British cit..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,EARLY,10,hierarchical_bm25_3068,2024-01-25,"The Secretary of State for Education did not show up either.
She has had no legislation for months, yet the reinforced autoclaved aerated concrete in schools shambles drags on, and now we understand that the much-needed flagship childcare policy is in chaos.
Can the Leader of the House shed more lig..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,LATE,1,hierarchical_bm25_11299,2025-05-15,"The Minister has been slightly equivocal in answering this question, which I have asked on two previous occasions; third time  lucky!
Prior to announcing this policy change yesterday, did the Government meet and consult the Domestic Abuse Commissioner about it—yes or no?"
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,LATE,2,hierarchical_bm25_10169,2025-03-20,"I thank the hon.
Member for raising his concerns about coastal erosion, and he is right.
It is a huge problem, and with climate change it is only set to get worse.
I completely recognise how it is impacting coastal communities.
His suggestion to bring together the different devolved Governments to d..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,LATE,3,hierarchical_bm25_10132,2025-03-20,"I thank my hon.
Friend for raising this important issue.
I completely agree that the previous flooding formula did not work for rural communities, which is exactly why we are consulting to change it.
The consultation will be announced shortly, and I encourage him and every Member across the House to..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,LATE,4,hierarchical_bm25_10139,2025-03-20,"Back in November, the farming Minister unbelievably said from the Government Dispatch Box that it was striking how many people were coming up to him at farming events and saying, “You’re right to be making these changes to APR and BPR.”
Conservative Members have been out and about all over the count..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,LATE,5,hierarchical_bm25_10142,2025-03-20,"I recently visited New Sheepfold Farm in Ingleby Greenhow to see the great work that the Day family are doing to diversify their farm, help nature recovery and improve enjoyment of our rural area.
They did this with the help of the North York Moors National Park Authority and the farming and protect..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,LATE,6,hierarchical_bm25_10108,2025-03-19,"I have explained how the Government are approaching employer national insurance contributions and the support that they offer for central Government, local government and public corporations.
That is an established way of responding to changes to employer national insurance contributions, which the ..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,LATE,7,hierarchical_bm25_10020,2025-03-18,"Tackling climate change should matter to all of us because it affects all of us.
At COP29, the UK led the way on setting strong climate targets.
How is the Minister ensuring that measures are in place to track progress against our COP commitments?
How is she working with businesses, local authoritie..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,LATE,8,hierarchical_bm25_10023,2025-03-18,"The Inter-governmental Panel on Climate Change has made it clear that by 2050, we need to be removing 10 billion tonnes of carbon from the atmosphere every year if we are to stand a chance of keeping below the 1.5° target.
It is clear that carbon removal, and not just carbon capture and storage, wil..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,LATE,9,hierarchical_bm25_10039,2025-03-18,"In the recent advice for its seventh carbon budget, the Climate Change Committee highlighted the urgency of ensuring cheaper electricity so that households can transition away from gas heating.
When will the Government act to improve energy security and reduce costs for the households seeking to ado..."
UK,hierarchical,bm25,How did climate policy rhetoric change between the earliest and latest documents?,LATE,10,hierarchical_bm25_9585,2025-03-03,"As the Prime Minister referenced in his speech, the Minsk agreements of 2015 failed to stop Russian aggression and ultimately did not return Ukraine’s territorial integrity.
His second principle is that any lasting peace guarantees the sovereignty of Ukraine, so how will the Prime Minister work to e..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,1,hierarchical_dense_2717,2024-01-11,"I thank the hon.
Gentleman for telling us what the Scottish National party is doing.
I had understood that it was cutting a substantial amount from the arts budget.
We have been supporting, for instance, the Edinburgh grassroots hub.
I think there is a great deal of appetite in this place for a solu..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,2,hierarchical_dense_2745,2024-01-15,"Obviously I will not speculate on future action.
What we conducted was intended as a single, limited action, and of course we hope that the Houthis will step back and end their reckless and destabilising attacks, but we will not hesitate to protect our security and our interests where required.
We w..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,3,hierarchical_dense_3520,2024-02-21,"During recess, I took part in a cross-party Inter-Parliamentary Union delegation to the UN summit on conflict and security.
One of the seminars was about AI security.
I know the UK held the first ever summit on AI safety, with 28 countries coming together to put forward guidelines.
What update do we..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,4,hierarchical_dense_3864,2024-03-05,"The Secretary of State was asked— What recent discussions she has had with the Secretary of State for Energy Security and Net Zero on tackling the health impacts of fuel poverty.
The Government’s 2021 fuel poverty strategy recognised that warm homes can help to reduce health inequalities and pressur..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,5,hierarchical_dense_4041,2024-03-12,"The Minister will know that European security continues to be underpinned by the USA, which funds the vast majority of the NATO budget.
Could I please ask him what is being done to coerce more of our NATO allies to meet their 2% commitment, and does he agree that European nations must shoulder more ..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,6,hierarchical_dense_4339,2024-03-21,"Three years ago, levelling-up funding for the upgrade of the B714 in my constituency was announced.
So far no funds have been forthcoming.
If and when the funding is finally allocated, what support can the Secretary of State provide to help ensure that this funding is sufficient to fulfil the upgrad..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,7,hierarchical_dense_4690,2024-04-23,"What is the Secretary of State doing to ensure that the UK Health Security Agency has the budget and the capabilities it needs?
The recent expansion of bird flu among mammals in the United States is a salutary lesson.
Thankfully, there are no signs yet of human-to-human transmission, but it reminds ..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,8,hierarchical_dense_7025,2024-11-14,"The Secretary of State was asked— What assessment he has made of the potential impact of the autumn Budget 2024 on farming communities.
The Labour Government have committed £5 billion to the agricultural budget over the next two years—the biggest budget for sustainable food production and nature rec..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,9,hierarchical_dense_7767,2024-12-11,"The Secretary of State was asked— What assessment she has made of the impact of the autumn Budget 2024 on Wales.
If I may, I first want to thank the workers and emergency responders across Wales for all their work over the weekend to protect people and property during Storm Darragh.
I am sure the wh..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,EARLY,10,hierarchical_dense_7861,2024-12-16,"The Secretary of State was asked— What assessment she has made of the potential impact of the Autumn Budget 2024 on levels of unemployment.
The Budget made the choices needed to fix the foundations of our economy.
Taking those into account, the Office for Budget Responsibility forecasts that unemplo..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,1,hierarchical_dense_7861,2024-12-16,"The Secretary of State was asked— What assessment she has made of the potential impact of the Autumn Budget 2024 on levels of unemployment.
The Budget made the choices needed to fix the foundations of our economy.
Taking those into account, the Office for Budget Responsibility forecasts that unemplo..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,2,hierarchical_dense_7767,2024-12-11,"The Secretary of State was asked— What assessment she has made of the impact of the autumn Budget 2024 on Wales.
If I may, I first want to thank the workers and emergency responders across Wales for all their work over the weekend to protect people and property during Storm Darragh.
I am sure the wh..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,3,hierarchical_dense_7025,2024-11-14,"The Secretary of State was asked— What assessment he has made of the potential impact of the autumn Budget 2024 on farming communities.
The Labour Government have committed £5 billion to the agricultural budget over the next two years—the biggest budget for sustainable food production and nature rec..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,4,hierarchical_dense_4690,2024-04-23,"What is the Secretary of State doing to ensure that the UK Health Security Agency has the budget and the capabilities it needs?
The recent expansion of bird flu among mammals in the United States is a salutary lesson.
Thankfully, there are no signs yet of human-to-human transmission, but it reminds ..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,5,hierarchical_dense_4339,2024-03-21,"Three years ago, levelling-up funding for the upgrade of the B714 in my constituency was announced.
So far no funds have been forthcoming.
If and when the funding is finally allocated, what support can the Secretary of State provide to help ensure that this funding is sufficient to fulfil the upgrad..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,6,hierarchical_dense_4041,2024-03-12,"The Minister will know that European security continues to be underpinned by the USA, which funds the vast majority of the NATO budget.
Could I please ask him what is being done to coerce more of our NATO allies to meet their 2% commitment, and does he agree that European nations must shoulder more ..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,7,hierarchical_dense_3864,2024-03-05,"The Secretary of State was asked— What recent discussions she has had with the Secretary of State for Energy Security and Net Zero on tackling the health impacts of fuel poverty.
The Government’s 2021 fuel poverty strategy recognised that warm homes can help to reduce health inequalities and pressur..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,8,hierarchical_dense_3520,2024-02-21,"During recess, I took part in a cross-party Inter-Parliamentary Union delegation to the UN summit on conflict and security.
One of the seminars was about AI security.
I know the UK held the first ever summit on AI safety, with 28 countries coming together to put forward guidelines.
What update do we..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,9,hierarchical_dense_2745,2024-01-15,"Obviously I will not speculate on future action.
What we conducted was intended as a single, limited action, and of course we hope that the Houthis will step back and end their reckless and destabilising attacks, but we will not hesitate to protect our security and our interests where required.
We w..."
UK,hierarchical,dense_e5_base,What was the specific budget allocated to security in 2024?,LATE,10,hierarchical_dense_2717,2024-01-11,"I thank the hon.
Gentleman for telling us what the Scottish National party is doing.
I had understood that it was cutting a substantial amount from the arts budget.
We have been supporting, for instance, the Edinburgh grassroots hub.
I think there is a great deal of appetite in this place for a solu..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,1,hierarchical_dense_168,2023-07-04,"I thank the Chair of the Foreign Affairs Committee for her salient and wise comments, as always.
May I reiterate that on Friday the Foreign Secretary made a joint statement with the Canadians and Australians to set out very clearly our opposition to Israel’s announcement of the expansion of settleme..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,2,hierarchical_dense_174,2023-07-04,"I thank the Minister of State for her measured and careful answers to the urgent question.
It is important that her interest in this matter is put on the record.
Will she outline what discussions have taken place with our Israeli allies to renew peace talks, to allow both states to co-exist beside e..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,3,hierarchical_dense_511,2023-07-18,"The Secretary of State was asked— What diplomatic steps he is taking to help support the de-escalation of violence in Israel and the Occupied Palestinian Territories.
What recent assessment he has made of the implications for his policies of illegal settlements in the Occupied Palestinian Territorie..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,4,hierarchical_dense_1101,2023-10-16,"The House will be grateful to both the Prime Minister and the Leader of the Opposition for the lead that they have given in today’s statement.
This is not the time to point out the faults of Benjamin Netanyahu.
What we have to say is that the inexcusable terror attack on Israelis was intended to bri..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,5,hierarchical_dense_1297,2023-10-24,"Has the Secretary of State seen any evidence, been made aware of any evidence or had reasonable grounds to believe that Israel has breached international humanitarian law in its response to the Hamas atrocities on  7 October ?
I am not in a position, and indeed it is not my role, to make an assessme..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,6,hierarchical_dense_1722,2023-11-20,"The Secretary of State was asked— What assessment his Department has made of the potential impact of UK arms sales to Israel on (a) civilian deaths and (b) compliance with international humanitarian law in Gaza.
All export licence applications are assessed on a case-by-case basis against the strateg..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,7,hierarchical_dense_1938,2023-11-27,"The Minister must be concerned by those who seek to play down what has actually happened to innocent Israelis in the middle east.
He must be gutted and alarmed that Leo Varadkar, the Prime Minister of a neighbouring state of ours, described one of the victims, an eight-year-old girl who was kidnappe..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,8,hierarchical_dense_2005,2023-11-29,"The Secretary of State was asked— What discussions he has had with Cabinet colleagues on food supply chains in Scotland.
This Government want to ensure that farmers and food producers get a fair price for their products by tackling unfairness that exists in food supply chains.
We are currently pursu..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,9,hierarchical_dense_2169,2023-12-05,"Over the weekend, I was rather pleased to see the Leader of the Opposition’s damascene conversion to the Conservative cause.
As the shadow Secretary of State is on his world tour investigating what other health systems are doing, the Labour party may wish to bear in mind the words of wisdom from the..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,EARLY,10,hierarchical_dense_2315,2023-12-12,"The Minister of State was asked— What assessment he has made of the implications for his policies of recent increases in violence in the west bank.
What assessment he has made of recent increases in violence in the west bank.
Whether officials in his Department have had discussions with their counte..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,1,hierarchical_dense_12969,2025-07-22,"I thank the hon.
Member for raising this issue.
That is not what I was expecting.
A written ministerial statement has been tabled, and I will speak to officials and make sure that that plan is available as it should be."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,2,hierarchical_dense_12531,2025-07-08,"Let me say yet again that, as the shadow Minister will know, we voted against that amendment because victim impact statements are currently classed as evidence in a court of law, and they have to be quite specific.
We are aware of the concerns of victims; what we need to do is put forward workable, ..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,3,hierarchical_dense_12157,2025-06-24,"The Secretary of State was asked— What steps he is taking to support the provision of medical aid in Gaza.
What steps he is taking to help improve the humanitarian situation in Gaza.
What steps he is taking to help ensure that humanitarian aid is delivered to Gaza.
Israel must immediately allow rapi..."
